2069	bygmalion	Erdogan admet des fautes «probables» http://ift.tt/1GcwMpO
2070	lavrilleux	C'était la même chose en 2008. Obama était inconnu au bataillon, avant qu'il ne monte et que vous n'écriviez des ROMANS sur lui.
2071	hollande	Erdogan: proximité avec Daech, extrêmisme religieux, pol. anti kurde favorisant les attentats ou les provoquant... http://www.kedistan.net/2015/10/13/calife-a-la-place-du-calife/
2072	poutine	Poutine: "la Turquie est un important partenaire de la Russie" http://fb.me/5eLE4KwMb
2073	erdogan	#Turquie > #Erdogan se recueille sur les lieux de l'attentat d'#Ankara (TV). #AnkaraBombing
2074	obama	itele: #Turquie > #Erdogan se recueille sur les lieux de l'attentat d'#Ankara (TV). #AnkaraBombing
2075	poutine	Le président turc Recep Tayyip Erdogan s'est recueilli ce matin sur les lieux de l'attentat d'Ankara
2076	erdogan	Attaques de Ankara intensifient le conflit du parti kurde avec Erdogan http://tinyurl.com/pukmnop :Auto pickup by wikyou
2077	erdogan	#Turquie: Erdogan se recueille sur les lieux de l’attentat d’Ankara http://u.afp.com/ZGna #AFP
2078	poutine	 Turquie: Erdogan se recueille sur les lieux de l'attentat d'Ankara: Le président turc Recep Tay... http://tinyurl.com/o86om2j Press #Yahoo 
2079	erdogan	ALERTE - Turquie: Erdogan se recueille sur les lieux de l'attentat d'Ankara: (©AFP / 14 octobre 2015 07h31) http://bit.ly/1LKSyNy
2080	erdogan	Revue de presse - Attentat en Turquie : Erdogan reconnaît de possibles fautes" de l'Etat - http://www.franceinfo.fr/actu/monde/article/attentat-en-turquie-erdogan-reconnait-de-possibles-fautes-de-l-etat-738259
2081	obama	#Turquie : #Erdogan se recueille sur les lieux de l'attentat d'Ankara http://www.lorientlejour.com/article/949457/turquie-erdogan-se-recueille-sur-les-lieux-de-lattentat-dankara.html
2082	erdogan	afpfr: #Turquie: Erdogan se recueille sur les lieux de l’attentat d’Ankara http://u.afp.com/ZGna #AFP
2083	erdogan	Turquie: Erdogan se recueille sur les lieux de l'attentat d'Ankara (TV) http://www.almanar.com.lb/french/ncoverarchive.php
2084	obama	Erdogan se recueille sur les lieux de l'attentat: Le président turc Recep Tayyip Erdogan s'est recue... http://bit.ly/1k3Z1gL #lefigaro
2085	erdogan	Défaillance des services de sécurité turcs ayant mené à l'attentat d' Ankara: Erdogan = "On ne peut pas appliquer... http://fb.me/4fmWW5qpX
2086	poutine	Attentat en Turquie : Erdoğan est-il en train de récolter ce qu'il a semé ? http://buff.ly/1ZwEC45
2087	turquie	EBP-PRO NEWS : Turquie: Erdogan se recueille sur les lieux de l'attentat d'Ankara http://goo.gl/fb/slK4v6
2088	erdogan	Il a dû, sans conteste, y avoir une défaillance, a assuré le président turc trois jours après l'attentat le plus m http://www.lepoint.fr/tiny/1-1973259
2089	poutine	POUTINE est une ordure fasciste , un bâtard du KGB qui roule les mécaniques sur un peuple russe matée, et un... http://fb.me/48nIOdoPK
2090	ankara	Turquie: trois responsables de la police Ankara limogés après attentat - Yahoo Actualités France https://fr.news.yahoo.com/turquie-erdogan-recueille-lieux-lattentat-dankara-054517627.html via @YahooActuFR
2091	turquie	Turquie: trois responsables de la police d'Ankara limogés après l'attentat https://fr.yahoo.com/news/turquie-erdogan-recueille-lieux-lattentat-dankara-054517627.html
2092	erdogan	24H Congo- Turquie: Erdogan se recueille sur les lieux de l’attentat d’Ankara http://fb.me/6M6SMaM4U
2093	erdogan	Erdogan se rend sur les lieux, là où il a fait faire sauter 2 de ces hommes d al-nosra pour renforcer l opinion publique des turcs
2094	erdogan	Revue de presse - Attentats d'Ankara : Erdogan ordonne une enquête complète - http://french.xinhuanet.com/2015-10/14/c_134710755.htm
2095	turquie	Revue de presse - Attentat d'Ankara: Erdogan admet de probables «défaillances» - http://www.rfi.fr/europe/20151013-turquie-discours-erdogan-apres-attentat-meurtrier
2096	turquie	À Ankara - Erdogan se recueille sur les lieux de l'attentat http://ift.tt/1LL4q27
2097	turquie	#Turquie: trois responsables de la police d’Ankara limogés après l’attentat http://u.afp.com/ZGna #AFP
2098	erdogan	#Turquie trois responsables de la police d'Ankara limogés après l'attentat par @AFP http://www.leparisien.fr/flash-actualite-monde/turquie-erdogan-se-recueille-sur-les-lieux-de-l-attentat-d-ankara-14-10-2015-5184349.php
2099	erdogan	afpfr: #Turquie: trois responsables de la police d’Ankara limogés après l’attentat http://u.afp.com/ZGna #AFP
2100	poutine	Que voulez-vous ? Sourtout, n'oubliez pas votre carte d'identité gang de mangeux de Poutine ! http://fb.me/3z7TOTdcZ
2101	erdogan	C'était fin 2011, rappelez-vous à #Istanbul #Turquie : 2000 Kurdes crient "ERDOGAN ASSASSIN!" https://youtu.be/oC3xoKTINBU via @YouTube
2102	erdogan	Turquie: Erdogan se recueille sur les lieux de l'attentat d'Ankara http://goo.gl/fb/V3WXwk #turquie #erdogan
2103	poutine	La plus gros poutine du monde ICI ! https://youtu.be/y3cHBG0w-Qo via @YouTube
2104	turquie	Erdogan admet (enfin) une faute du pouvoir. Ne pas vouloir interpeller les kamikazes constitue déjà une défaillance au sein de l'État.
2105	turquie	Pour @YannickMOREAU Erdogan est un "islamiste en cravate". http://www.valeursactuelles.com/politique/meeting-derdogan-a-strasbourg-moreau-ecrit-a-valls-56385#.Vh4S1bjM_EM.twitter @Valeurs @DroiteForte85
2106	erdogan	@TWITTFEED Le Grand Turc à Strasbourg: La venue d'Erdogan à Strasbourg le 4 octobre aurait pu n'être qu'un rac... http://bit.ly/1MyGXX3
2107	erdogan	Actu. Moyen-orient - Attaques d'Ankara : trois responsables de la police limogés http://f24.my/1jycSLx
2108	erdogan	Erdogan fait pression sur des médias turcs à l'approche des élections législatives - http://www.dailymotion.com/video/x39lq1c_erdogan-fait-pression-sur-des-medias-turcs-a-l-approche-des-elections-legislatives_news via @Dailymotion
2109	erdogan	Attaques d'Ankara : trois responsables de la police limogés http://f24.my/1LLedVV #News
2110	erdogan	Turquie: deux proches du PKK arrêtés en relation avec l&#39;attentat - Yahoo Actualités France https://fr.news.yahoo.com/turquie-erdogan-recueille-lieux-lattentat-dankara-054517627.html via @YahooActuFR
2111	turquie	Actu. Monde - Attaques d'Ankara : trois responsables de la police limogés http://f24.my/1jycSLx
2112	turquie	Syrie: l'EI appelle au jihad contre la Russie et les Etats-Unis http://n.mynews.ly/!IB.C-WU7 @NewsRepublic_fr tous des terroristes. Vive poutine
2113	turquie	La Turquie qualifiée pour l'Euro 2016. L'islamiste Erdogan va-t-il demander la séparation hommes/femmes dans les stades ?#meetingStrasbourg
2114	poutine	La Turquie d'Erdogan: de l'autoritarisme à la "guerre civile" http://ift.tt/1Lk4CpN
2115	erdogan	#Turquie : et constater que #Erdogan a seulement 4 jours de retard ...
2116	turquie	Qui est derrière les attentats en #Turquie ? http://www.famillechretienne.fr/filinfo/qui-est-derriere-les-attentats-en-turquie-179239 via @FChretienne #AnkaraBombing #Erdogan #Daech #EI #Syrie
2117	poutine	Attentats d'Ankara : quelles conséquences pour la Turquie ? http://f24.my/1OBcx6J
2119	erdogan, syrie	#Turquie : #Erdogan met en garde contre tout soutien aux Kurdes de #Syrie
2120	erdogan	#Urgent Le Président turc Erdogan: "Les victimes du PKK ne sont-elles pas des êtres humains comme celles des bombes du Daesh?"
2121	erdogan	#Turquie attentats : après l'EI, #Erdogan insinue une responsabilité du #PKK ds les attentats ... Pas vraiment une surprise de sa part ...
2122	erdogan	@afpfr Erdogan veut se mettre à l'abri des critiques et lâche quelques lampistes.
2123	ankara	L'attentat d'#Ankara est l’épilogue d'une alliance honteuse entre Erdogan et Daesh - L'édito de @valerietoranian http://bit.ly/1G2BHde
2124	turquie	 Obama préfère la méthode douce, il n’y aura pas de Backdoors imposées mais… par @louise4lambert http://droitdu.net/?p=3737
2125	obama	Obama a juste déglinguer Kanye West, jdis Ca jdis rien!
2126	syrie	En Turquie, le revirement du président Erdogan | http://La-Croix.com - Monde (la-croix) http://Rojname.com/2207403 #kurds
2127	turquie	#Turquie - Attentat d'#Ankara : des sanctions, mais pas de remise en question - http://rfi.my/1X321bo via @RFI
2128	turquie	La plus Montréalaise des Poutines! Les partenariats Canadiens de Montréal et McDonald's on aime ça! http://fb.me/IP5rt10e
2130	turquie	La question (pas très maline) qu'on n'a pas pu poser à Erdogan à Bruxelles : « êtes-vous un dictateur ? » http://www.zamanfrance.fr/article/journaliste-finlandais-m-erdogan-etes-vous-dictateur-18063.html
2131	turquie	L'attitude d'#Erdogan et de son gouvernement va nous amener le prochain afflux de #réfugiés en Europe...,
2132	turquie	Attentat en Turquie: des sanctions mais pas de remise en question http://ow.ly/35vI7d
2133	turquie	#Turquie : #Erdogan concède des «fautes» de l'Etat, après l'attentat d'#Ankara http://www.leparisien.fr/international/turquie-erdogan-concede-des-fautes-de-l-etat-apres-l-attentat-d-ankara-13-10-2015-5182761.php via @le_Parisien et @actualite24
2134	erdogan	RT @itele : #Erdogan fait pression sur des médias turcs à l'approche des #élections législatives #turquie http://www.itele.fr/monde/video/erdogan-fait-pression-sur-des-medias-turcs-a-lapproche-des-elections-legislatives-140083
2135	erdogan	L'emballement guerrier du président turc http://www.monde-diplomatique.fr/2015/09/BELKAID/53683#partage par @akrambelkaid via @mdiplo #Erdogan #Turkey
2136	poutine, syrie	La finale de Poutine en Syrie: Par Mike Whitney – Le 9 octobre 2015 – Source CounterPunch La Russie ne veut pa... http://bit.ly/1LM3j29
2137	erdogan	La guerre désormais à son paroxysme entre Erdogan et le parti prokurde - L'Orient-Le Jour http://olj.me/949448 via @LorientLeJour
2138	obama	14oct2015 Attentat à Ankara : le président Erdogan admet une "défailla... #worldnews #actu http://TacticalFM.com
2139	obama	Turquie- Syrie- Poutine met en garde Erdogan . http://fb.me/2jmSK6IoF
2140	obama	@postbadnoires: @iampostbad Si Obama est président aujourd'hui, c'est pas du au hasard. Ouais d'accord.
2141	turquie	Poutine il est admiratif , un vrai guerrier ptdr , si y'a la guerre un jour , lui il va aller sur le terrain sans aucune pression
2142	poutine	Un journaliste finlandais demande à Erdogan s'il est un "dictateur" (lors d'une CP où les questions étaient permises) http://www.zamanfrance.fr/article/journaliste-finlandais-m-erdogan-etes-vous-dictateur-18063.html
2143	poutine	4/10 #Erdogan à Strasbourg, sur le sol national, tient un discours belliciste contre les #Kurdes du PKK. C'est le #Kadhafi de @fhollande.
2144	erdogan, poutine	Erdogan et Poutine s'incendient de menaces mutuelles http://bit.ly/1LMl01E
2145	erdogan, poutine	Erdogan et Poutine s&rsquo;incendient de menaces mutuelles http://jforum.fr/2015/10/erdogan-et-poutine-sincendient-de-menaces-mutuelles/ via @@Jforum1
2146	turquie	Les Patriotes traqués par la police de la pensée européenne ! Ma vidéo : https://youtu.be/bEBhB1v6vvg #Erdogan
2147	turquie	A Lire #Liban Turquie: Erdogan se recueille sur les lieux de l'attentat d'Ankara http://libnanews.com/turquie-erdogan-se-recueille-sur-les-lieux-de-lattentat-dankara/
2148	erdogan	#universsolutions Turquie : Erdogan se recueille sur les lieux de l’attentat: Le président turc ... http://bitly.com/1jzI8tL #jawadmelloul
2149	erdogan	Erdogan bombarde les Kurdes tous les jours ..à ceux qui doutent de son rôle dans l'attentat !
2150	syrie	Erdogan et l’islam, le dessin du jour de Martin Linden http://www.dreuz.info/2015/10/14/erdogan-et-lislam-le-dessin-du-jour-de-martin-linden/
2151	poutine	Poutine grâce à ses frappes élimine des djihadistes! Les US ne trouvent rien de mieux qu'armer les rebelles: nul! http://www.bvoltaire.fr/breves/larmee-syrienne-progresse-washington-livre-des-armes-a-des-rebelles
2152	erdogan	Un journaliste finlandais : "M. Erdogan, êtes-vous un dictateur ?" http://www.zamanfrance.fr/article/journaliste-finlandais-m-erdogan-etes-vous-dictateur-18063.html
2153	turquie	La stratégie d'#Erdogan vs les #Kurdes est trop lisible personne ne croira que le #PKK et #Ei sont amis qui n'a pas vu Kobané #Syrie
2154	obama	La #Russie veut armer les #kurdes de #Syrie qui ont une alliance tacite avec #Assad le #PKK bénéficiera de ces armes et #Erdogan a peur
2155	poutine	Après l’attentat d’#Ankara, la guerre fait rage entre #Erdogan et le parti prokurde http://www.liberation.fr/monde/2015/10/13/apres-l-attentat-d-ankara-la-guerre-fait-rage-entre-erdogan-et-le-parti-prokurde_1403024 via @libe
2156	poutine	La #Russie a la chance d'être dirigée par des hommes d'#État : #Medvedev, #Lavrov, #Poutine. Le reste de l'#Europe n'a que des #minables.
2157	erdogan	Attentat d'Ankara : deux jihadistes kurdes identifiés — via @libe Erdogan bientot out! http://www.liberation.fr/monde/2015/10/14/attentat-d-ankara-deux-jihadistes-kurdes-identifies_1403853
2158	erdogan	Hey les "journalistes " au lieu de supputer sur Erdogan et la Turquie , parlez-nous des menottes de Coulibaly et d'Helric Fredou . #Charlot
2159	erdogan	Visite d’Erdogan à Bruxelles: le malaise en coulisse fait le buzz http://a.msn.com/01/fr-be/AAfloql?ocid=st De bons amis et la liberté de la presse !
2160	poutine	Poutine ou burger. Le dilemme !
2161	poutine	@BFMTV Vite Poutine et les Russes , nos vrais alliés , espoir de sauvetage de notre Europe et scte occidentale contre l'islamisme rampant. .
2162	poutine	#propagande #Syrie : la victoire cathodique de #Poutine http://www.liberation.fr/monde/2015/10/14/syrie-la-victoire-cathodique-de-poutine_1404140 via @libe
2163	erdogan	Turquie : Erdogan concède des «fautes» de l'Etat, après l'attentat d'Ankara http://www.leparisien.fr/international/turquie-erdogan-concede-des-fautes-de-l-etat-apres-l-attentat-d-ankara-13-10-2015-5182761.php
2164	poutine	Poutine, qu’on le veuille ou non ! | Valeurs Actuelles http://www.tinyurl.com/q7s2jvo via @valeurs
2165	poutine	L'envoi des troupes au sol Obama n'avait pas juré qu'il arrêtait ca ? @Jeanfrancis
2166	syrie	Syrie: quand l'aviation russe croise l'aviation américaine - RFI http://bit.ly/1ZDIYXn
2167	poutine	Général Desportes: En luttant contre les groupes islamistes Poutine défend la France http://ln.is/over-blog.com/nK0aX? #Général Desportes: BRAVO
2168	russie	Attaques d'Ankara : trois responsables de la police suspendus http://f24.my/1RasYFW
2169	poutine	@BFMTV j'aime la stratégie de Poutine en Syrie. Pendant que les Uns palabrent d'autres avancent. Finir le boulot av les présidentielles US
2170	russie	Porochenko aux commandes d'un Su-27, "mauvaise copie de Poutine" http://fr.sputniknews.com/international/20151014/1018835753/ukraine-president-fete-defenseur-chasseur.html
2171	poutine	ÉCHEC ET MAT ! POUTINE OBLIGE L’AMÉRIQUE À ABATTRE SES CARTES À PROPOS DE L’ÉTAT ISLAMIQUE http://fb.me/4KA2zvnUs
2172	poutine	À propos du discours de Poutine à l'ONU http://www.bvoltaire.fr/ygoryanka/a-propos-discours-de-poutine-a-lonu,209189
2173	erdogan	J'espère que la Turquie arrivera à se débarrasser d' Erdogan !
2174	poutine	Un iPhone 6s édition Vladimir Poutine vendu à 3 100$ http://www.canaltogo.com/2015/10/14/un-iphone-6s-dition-vladimir-poutine-vendu-3-100.html
2175	poutine	Poutine balance tout sur l’ISIS et les Etats-Unis - http://go.shr.lc/1RIoCae via @Stopmnsonges
2176	syrie	la demande de Barack Obama de «fin d’incitation à la violence» est la même pour Abbas et Netanyahou. Le président... http://fb.me/7zf6eXojK
2177	turquie	La fin de l’Etat Islamique ? Poutine envoie « 150,000 troupes au sol en Syrie pour ÉRADIQUER l’état islamique maléfique »
2178	poutine	La fin de l’Etat Islamique ? r ÉRADIQUER l’état islamique maléfique » https://shar.es/1uudWD via @Nova153
2179	obama	Hommage & respect au président #Poutine dernier défenseur de notre Europe chrétienne.
2180	syrie	La realpolitik de Poutine, une stratégie gagnante http://www.slate.fr/story/108029/realpolitik-poutine-strategie-gagnante via @slatefr
2181	poutine	À la base j'faisais de l'allemand c'est parti en couille j'ai fait un montage de Poutine avec paint
2182	erdogan	Depuis qu' Erdogan est au pouvoir le nombre d'écoles religieux en Turquie a augmenté !
2183	poutine	Le président Barack Obama a annoncé mercredi le déploiement en cours de 300 militaires américains au Cameroun. http://bit.ly/1LueC3p
2184	poutine	Cameroon: Boko Haram: Obama annonce le déploiement de 300 militaires au Cameroun http://ift.tt/1GdymHS
2185	poutine	Vladimir Poutine rit à la question d'un journaliste http://fb.me/7IQmQJYHY
2186	poutine	Riyad décrète le « Jihad » contre Poutine!! | Actualité Cybercomnet, l'actualité défend la démocr… http://wp.me/p4eqrX-aPe via @El_Muchachos
2187	poutine	Vladimir Poutine dénonce la ‘soumission’ de la France : « Même sans Mist... https://youtu.be/jgk5TNk2Orw via @YouTube
2188	poutine	L'occupation contunue comme de la crème http://fb.me/7EWlnWKWL
2189	poutine	Les Américains ne veulent pa perdre la face dans la lutte contre leurs marionnetttes de ihadistes. Les Russes... http://fb.me/6Oy2AAQcK
2190	obama	Poutine vend le pétrole russe contre de l’or en attendant le krach et la fin du système du... http://fb.me/3v1yxiFtM
2191	daesh	La finale de Poutine en Syrie: http://wp.me/p6PEQ0-2w via @wordpressdotcom
2192	daesh	Boko Haram : Barack Obama annonce le déploiement de 300 militaires au Cameroun http://www.cameroun24.net/?pg=actu&amp;ppg=1&amp;pp=1&amp;id=25060 via @cameroun24
2193	poutine	Poutine il a autant d'amour pour les USA que pour les gays je dis ça je dis rien #StopAuMariagePourTous
2194	poutine	#Poutine défend les livres sacrés et la liberté de conscience ! Encore une gifle aux détracteurs des religions http://fr.sputniknews.com/russie/20151014/1018842145/poutine-coran-bible-tanakh-kangyour-extremisme.html
2195	poutine	La popularité de "Poutine le chiite" explose en Irak - TV5MONDE - Informations http://information.tv5monde.com/en-continu/la-popularite-de-poutine-le-chiite-explose-en-irak-58663
2196	erdogan	Pourquoi Erdogan en personne et l'état turc profond se trouvent-ils derrière le massacre d… http://goo.gl/fb/aTIk8e
2197	obama	#Poutine avait déjà prevenu le monde,la #France l'#OTAN & #USA veulent tuer #Khaddafi s'en jugement pour s'en prendre à son petrole. #Urgent
2198	erdogan	l'islamogangster erdogan il explose les gens et va poser des fleurs sur le lieu de l'attentat
2199	poutine	J'ai une folle envie d'essayer la nouvelle Poutine au Smoked meat de chez McDonald. Quelqu'un l'a essayé? Des avis ?
2200	poutine	Vladimir Poutine, plus grand encore que Talleyrand http://www.bvoltaire.fr/philippearnon/vladimir-poutine-plus-grand-talleyrand,210048
2201	poutine	Etats-Unis: Barack Obama envoie 300 militaires au Cameroun - Les Etats-Unis envoient 300 militaires au Cameroun à ... http://ow.ly/35wSNw
2202	bokoharam	France24_fr: Cameroun : les États-Unis déploient 300 militaires pour lutter contre Boko Haram http://f24.my/1X4qP2v
2203	russie	Poutine, il faut lui demander ce qu'il ne sait pas faire, ça ira plus vite! http://fb.me/3gv3gS9RD
2204	poutine	Quelles ont été les conséquences des mesures de guerre radio électronique mises en place par les Russes en Syrie?... http://fb.me/6TgjMsku2
2205	syrie	itele: RT marionlompageu: Quand #Erdoğan censure les chaînes de télévisions #Turquie itele avec PhilomeneRemy => http://bit.ly/1k5p0o3
2206	obama	Obama annonce le déploiement de 300 militaires au Cameroun - 7sur7 http://757live.co/1PtOqaP
2207	poutine	états-unis : obama s'incruste au mariage de parfaits inconnus http://bit.ly/1LOEfxZ
2208	poutine	Les USA sont abasourdis. Poutine impose des lignes rouges à Israël http://www.alterinfo.net/Les-USA-sont-abasourdis-Poutine-impose-des-lignes-rouges-a-Israel_a117987.html #presse #feedly
2209	poutine	Erdogan a pigé que la voie russe était le kurdistan (Poutine logique). Il tente le tout pour le tt avec son 11 sept et guerre à outrance PKK
2210	poutine	Le plan secret de Poutine en Syrie http://w.lpnt.fr/1972865t #International via @LePoint #ceux qui applaudissent Poutine doivent être contents
2211	poutine	Actu. Afrique - Cameroun : les États-Unis déploient 300 militaires pour lutter contre Boko Haram http://f24.my/1LMQAMF
2212	syrie	#Syrie: quand l'aviation russe croise l'aviation américaine. http://google.com/newsstand/s/CBIw55aH8SY
2213	poutine	L'ancien pasteur d'Obama accuse Israël d'être un "Etat d'apartheid" - Islam&Info http://fb.me/1RdTxNYwk
2214	poutine	Boko Haram : Obama envoie 300 soldats au Cameroun: http://bit.ly/1ZE2Nxu @AfrikInfo
2215	obama	Poutine il es malin qnd mm
2216	poutine	Syrie : Poutine chef chiite http://w.lpnt.fr/1972382t #Chroniques de l'Afrique et du Proche-Orient via @LePoint #pourenvahirl'EuropeparleSud
2217	poutine	Ekie. Obama nous envoie ses troupes au Cameroun pourquoi ? &#x1f612; &#x1f612;
2218	syrie	FRANCE 24 : Cameroun : les États-Unis déploient 300 militaires pour lutter contre Boko Haram. http://google.com/newsstand/s/CBIwwK6T8SY
2219	poutine	Poutine et la russie exclusif, documentaire en français dictateur ou héro ? http://w.lpnt.fr/1972865thttps://youtu.be/6NjSgqto6oM via @YouTube
2220	obama	Poutine a trouvé un truc de fou pour punir les djihadistes quand même : Les faires travailler sur un chantier en pleine Sibérie.
2221	obama	La Poutine Jeff Petry.. La photo du menu doit seulement être à titre indicatif... @BillyTellier c'est bon pareil
2222	poutine	Barack Obama annonce le déploiement de 300 militaires américains au Cameroun. #StopBokoHaram
2223	obama	#USA #Barack #Obama annonce le déploiement de 300 militaires au #Cameroun http://www.lorientlejour.com/article/949531/usa-barack-obama-annonce-le-deploiement-de-300-militaires-au-cameroun.html
2224	poutine	Etats-Unis: Barack Obama envoie 300 militaires au Cameroun http://a.msn.com/01/fr-ca/AAfsgfT?ocid=st correcte oui mais collaboration contre jdadistes avecRussi
2225	facebook	Des commentaires plutôt déplacés sur Facebook pour un candidat libéral en Alberta http://princearthurherald.com/en/politics-2/liberal-candidate-chris-brown-compares-obama-to-monkey-calls-to-shoot-construction-workers-632 via @PArthurHerald #elxn42
2226	syrie	20151013-Creil-Manifestation contre la politique de guerre d'Erdogan - vidéo dailymotion http://fb.me/7K0mOF4jH
2227	obama	Quand Barack Obama débarque dans une cérémonie de mariage http://www.leparisien.fr/laparisienne/actu-people/personnalites/quand-barack-obama-debarque-dans-une-ceremonie-de-mariage-14-10-2015-5184825.php via @LaParisienne
2228	obama	#Syrie: Poutine souhaite une plus grande coopération avec les Etats-Unis http://xhne.ws/bsuJ8
2229	poutine	Voici le temps où Obama calme RSF tandis que le Vatican irrite Madrid http://www.legrandsoir.info/voici-le-temps-ou-obama-calme-rsf-tandis-que-le-vatican-irrite-madrid.html via @legrandsoir
2230	syrie	Désespérée, la mère du jeune saoudien condamné à mort appelle Barack Obama à l'aide http://ow.ly/35xfM1
2231	obama	Ce que Vladimir Poutine veut vraiment faire en Syrie http://fb.me/44Tx7Md9b
2232	obama	Condamné en Arabie saoudite - La mère d'Ali al-Nimr en appelle à Barack Obama http://fb.me/2QzZCUhyi
2233	poutine	Cameroun : les États-Unis déploient 300 militaires pour lutter contre Boko Haram http://f24.my/1Rbkv5x via @FRANCE24
2234	poutine	#Poutine défend les livres sacrés et la #liberté_de_conscience http://fr.sputniknews.com/russie/20151014/1018842145/poutine-coran-bible-tanakh-kangyour-extremisme.html #Bible #Coran #Douma
2235	poutine	Vladimir Poutine provoque Bernard-Henri Levy en duel à mort. http://nordpresse.be/vladimir-poutine-provoque-bernard-henri-levy-en-duel-a-mort/
2236	obama	Effroyable prédiction de Poutine concernant l’Europe et la crise des migrants http://wp.me/p4fhJc-3CD via @SDDSAPS STOP DANGER AFFOLENT STOP.
2237	obama	France: tête-à-tête Hollande-Poutine dans une ambiance "franche" http://ln.is/canaltogo.com/2015/1/0i079
2238	obama	@Russia_Niemen72 Les USA commencent à réaliser qu'il ont un adversaire qui pourrait anéantir Wall Street, ça fait réfléchir! #Poutine
2239	facebook	Succès pour Poutine : l’Arabie Saoudite renonce à s’opposer à la Russie via @reseau_internat http://reseauinternational.net/succes-pour-poutine-larabie-saoudite-renonce-a-sopposer-a-la-russie/
2240	poutine	Cameroun: 300 soldats américains contre Boko Haram ! Ça fera rire Poutine.. http://ln.is/afriqueredaction.com/mk2bB
2241	obama	Un coup de téléphone enflammé entre Erdogan et Poutine s’est terminé par des menaces mutuelles #France http://titles.ws/france/fr2015101585921121994174.php
2242	syrie	L’Otan prête à envoyer les soldats français contre Poutine pour complaire au sultan Erdogan #France http://titles.ws/france/fr2015101569558486761829.php
2243	obama	Poutine est et restera un salaud de premier ordre comme l'ogre américain. Merci
2244	obama	Etats-Unis: Barack Obama envoie 300 militaires au Cameroun - Amériques - RFI http://fb.me/2ySVPWgTh
2245	poutine	Syrie sans être inquiétés Erdogan copie la France: birn comne des services mais laisses libre d'agir! (2/2)
2246	obama	Bizarre tout de même que les USA aient ralenti sur les menaces et sanctions à l'endroit de #Poutine. Le prochain geste c'est ww3 assurément!
2247	bokoharam	Bravo USA. Contre Boko Haram : Barack Obama annonce le déploiement de 300 militaires au Cameroun -... #bokoharam http://www.jeuneafrique.com/271923/politique/boko-haram-barack-obama-annonce-deploiement-de-300-militaires-cameroun/
2248	poutine	Bilan d'Obama : les USA sont-ils affaiblis? http://limportant.fr/infos-monde/3/245061
2249	poutine	Quand Obama il a gagné les élections aux States tous les renois de château d'eau pendant une semaine ils parlaient anglais
2250	poutine	Poutine défend les livres sacrés et la liberté de conscience https://shar.es/1u5ac0 via @sharethis
2251	poutine	Obama va remettre la "Medal of Honor" à un soldat américain d'origine française pour son courage en Afghanistan http://u.afp.com/ZG6Q #AFP
2252	poutine	#Turquie : #Erdogan et la politique du pire http://www.lemonde.fr/idees/article/2015/10/12/turquie-erdogan-et-la-politique-du-pire_4787577_3232.html via @lemondefr
2253	poutine	Syrie – Vladimir Poutine demande à la Turquie de ne plus se situer géographiquement sur le chemin de ses avions http://legorafi.fr/u/4B5
2254	poutine, obama	#URGENT Pendant que la France fait la courbette derrière Poutine, Barack Obama en profite et donne une nouvelle... http://fb.me/2qevx8eFL
2255	obama	Washington - Obama va décorer un soldat d'origine française pour son courage en Afghanistan: Washington - Bara... http://sh.st/bbi3u
2256	poutine	Quand Barack Obama débarque dans une cérémonie de mariage http://fb.me/3Luf8WVvT
2257	poutine	@GG_RMC @Marion_M_Le_Pen Quand j'entends "Poutine", moi, le 1er mot qui me vient à l'esprit, c'est pas "courageux" ! Bien d'autres avant...
2258	obama	De quels morceaux les playlists de Barack Obama sont-elles constituées ? http://ow.ly/Tg3zM
2259	syrie	@Navymat. Quand quelqu'un un dit la vérité on veut l éliminer d une façon ou d une autre: Poutine, MLP, Zemmour, Fini, On frayeur, etc...
2260	poutine	@MarkKunz44 Poutine
2261	obama	Washington va envoyer 300 militaires pour aider à lutter contre Boko Haram: Le président Barack Obama a ... http://alloconakry.com/?p=26525
2262	obama	Obama prévient Poutine: "La paix ne s'impose pas à coup de bombes": Le président Barack Obama a p... http://s.7s7.be/2493294 @MedianextTV
2263	obama	Aucun rapprochement de points de vue en termes de stratégie entre Washington et Moscou sur la situation en Syrie http://fb.me/6UoA3glvS
2264	poutine	Il n'existe pas un président plus menteur que #Poutine, c'est incroyable ! #Ukraine #syrie #Turquie #georgie
2265	obama	Syrie:L’aviation russe et l’armée syrienne tuent plus de 50 terroristes dont 4 chefs http://www.mamafrika.tv/?p=4264
2266	turquie	QUE SE PASSE-T-IL EN SYRIE ? - http://fb.me/Gnza3nfS ne blâme ni n'approuve :je...
2267	syrie	#Syrie: l'armée russe a bombardé plus de 380 cibles de Daesh http://www.bfmtv.com/international/syrie-l-armee-russe-a-bombarde-plus-de-380-cibles-de-daesh-922884.html
2268	obama	Non, il n’y a pas de porte-avions d'entraînement chinois Lioning, opérationnel avec GAE costaud au large de la Syrie http://www.lemonde.fr/les-decodeurs/article/2015/10/16/non-il-n-y-a-pas-de-porte-avions-chinois-au-large-de-la-syrie_4791218_4355770.html
2269	obama	.@jccambadelis Il faut frapper préventivement pour ne pas être frappés. Tout le monde peut le comprendre. #Mediapolis #E1WE #Syrie
2270	obama	c'était pas facile d'anticiper qu'il y aurait une guerre civile en Syrie @FrancoisFillon et il veut être président...
